gene_id	microbiota	se	pval	chr	gene_name	Tissue	diseases
ENSG00000152404.15	genus..Eubacteriumruminantiumgroup.id.11340	0.039845019461258	0.000177628507665757	11	CWF19L2	Transverse	NA
ENSG00000003056.7	genus..Eubacteriumruminantiumgroup.id.11340	0.0220092751844626	0.00016114092617198	12	M6PR	Transverse	NA
ENSG00000069493.14	genus..Eubacteriumruminantiumgroup.id.11340	0.00849070476640429	8.12015354886196e-39	12	CLEC2D	Transverse	NA
ENSG00000110811.19	genus..Eubacteriumruminantiumgroup.id.11340	0.0465158744632051	0.000135537815383522	12	P3H3	Transverse	NA
ENSG00000171860.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0284210738762097	4.43478347371195e-05	12	C3AR1	Transverse	NA
ENSG00000173262.11	genus..Eubacteriumruminantiumgroup.id.11340	0.00962825479182934	3.24124805768522e-05	12	SLC2A14	Transverse	NA
ENSG00000175899.14	genus..Eubacteriumruminantiumgroup.id.11340	0.009898473641031	5.50020727390107e-11	12	A2M	Transverse	NA
ENSG00000180481.10	genus..Eubacteriumruminantiumgroup.id.11340	0.012043298446496	0.000580423921651113	12	GLIPR1L2	Transverse	NA
ENSG00000184293.7	genus..Eubacteriumruminantiumgroup.id.11340	0.0142916123106513	1.07336231635974e-14	12	CLECL1	Transverse	NA
ENSG00000214776.10	genus..Eubacteriumruminantiumgroup.id.11340	0.00184158891016278	9.45927242349949e-27	12	RP11-726G1.1	Transverse	NA
ENSG00000256673.1	genus..Eubacteriumruminantiumgroup.id.11340	0.00532104782563415	0.000499212687778489	12	RP11-599J14.2	Transverse	NA
ENSG00000257497.2	genus..Eubacteriumruminantiumgroup.id.11340	0.0161974557057169	0.000579691994910145	12	RP11-585P4.5	Transverse	NA
ENSG00000260423.1	genus..Eubacteriumruminantiumgroup.id.11340	0.00490880410351716	4.24135757481947e-23	12	RP13-735L24.1	Transverse	NA
ENSG00000258708.1	genus..Eubacteriumruminantiumgroup.id.11340	0.0279192775682362	7.33901980134781e-09	14	SLC25A21-AS1	Transverse	NA
ENSG00000259065.1	genus..Eubacteriumruminantiumgroup.id.11340	0.0096890099532561	0.000127322818476215	14	RP5-1021I20.1	Transverse	NA
ENSG00000259087.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0343514749434179	0.000223084531265025	14	RP11-356O9.2	Transverse	NA
ENSG00000185324.21	genus..Eubacteriumruminantiumgroup.id.11340	0.030360017405858	6.33284322193037e-06	16	CDK10	Transverse	NA
ENSG00000078814.15	genus..Eubacteriumruminantiumgroup.id.11340	0.0300759293032899	0.000258013410112681	20	MYH7B	Transverse	NA
ENSG00000101460.12	genus..Eubacteriumruminantiumgroup.id.11340	0.0278945968622483	2.01993168770893e-06	20	MAP1LC3A	Transverse	NA
ENSG00000149531.15	genus..Eubacteriumruminantiumgroup.id.11340	0.0247875124894733	0.000316399163784734	20	FRG1BP	Transverse	NA
ENSG00000282995.1	genus..Eubacteriumruminantiumgroup.id.11340	0.0195846847068765	5.0835381122498e-05	20	FRG1EP	Transverse	NA
ENSG00000144792.9	genus..Eubacteriumruminantiumgroup.id.11340	0.0142794154875553	1.27950300126127e-05	3	ZNF660	Transverse	NA
ENSG00000169087.10	genus..Eubacteriumruminantiumgroup.id.11340	0.0561363782875375	2.26033665120683e-05	3	HSPBAP1	Transverse	NA
ENSG00000224660.1	genus..Eubacteriumruminantiumgroup.id.11340	0.0377650404241842	0.000240122613992908	3	SH3BP5-AS1	Transverse	NA
ENSG00000236138.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0192355889684885	0.000306912900600362	3	DUX4L26	Transverse	NA
ENSG00000242516.1	genus..Eubacteriumruminantiumgroup.id.11340	0.012705974469903	0.000573529247952772	3	LINC00960	Transverse	NA
ENSG00000113356.11	genus..Eubacteriumruminantiumgroup.id.11340	0.0461010126637564	0.000553557311338113	5	POLR3G	Transverse	NA
ENSG00000196275.13	genus..Eubacteriumruminantiumgroup.id.11340	0.0237174846378101	1.30309848491402e-05	7	GTF2IRD2	Transverse	NA
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	Atrial_fibrillation
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	Headache
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	Intelligence
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	FEV1
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	N92 Excessive, frequent and irregular menstruation
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	T51 Toxic effect of alcohol
ENSG00000263001.5	genus..Eubacteriumruminantiumgroup.id.11340	0.0461541693389013	4.01953960149496e-05	7	GTF2I	Transverse	Type 2 diabetes
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	Atrial_fibrillation
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	Headache
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	Intelligence
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	FEV1
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	N92 Excessive, frequent and irregular menstruation
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	T51 Toxic effect of alcohol
ENSG00000277053.4	genus..Eubacteriumruminantiumgroup.id.11340	0.0322755164998691	0.000448017096172562	7	GTF2IP1	Transverse	Type 2 diabetes
ENSG00000198060.9	genus.Roseburia.id.2012	0.0222147911327864	0.000138666522463487	10	MARCH5	Transverse	NA
ENSG00000122417.15	genus.Roseburia.id.2012	0.0363302792741506	0.000382141980738289	1	ODF2L	Transverse	NA
ENSG00000174606.13	genus.Roseburia.id.2012	0.0194123105178336	1.36597859701688e-05	1	ANGEL2	Transverse	NA
ENSG00000184206.11	genus.Roseburia.id.2012	0.00644332622484208	1.29421722919112e-05	15	GOLGA6L4	Transverse	NA
ENSG00000197696.9	genus.Roseburia.id.2012	0.0175154708120099	8.13113213982112e-05	15	NMB	Transverse	NA
ENSG00000244056.3	genus.Roseburia.id.2012	0.0167128240631003	1.51705302545566e-05	15	RN7SL417P	Transverse	NA
ENSG00000259683.1	genus.Roseburia.id.2012	0.0156136660158372	9.11408098125968e-06	15	RP11-182J1.14	Transverse	NA
ENSG00000275120.2	genus.Roseburia.id.2012	0.0194144060146144	4.39554791725498e-05	15	RP11-182J1.18	Transverse	NA
ENSG00000108384.14	genus.Roseburia.id.2012	0.0163486685969967	1.27763184489618e-12	17	RAD51C	Transverse	NA
ENSG00000108395.13	genus.Roseburia.id.2012	0.0191135301276246	1.76011348434817e-08	17	TRIM37	Transverse	NA
ENSG00000176390.11	genus.Roseburia.id.2012	0.0252539398990019	8.13780649654698e-05	17	CRLF3	Transverse	NA
ENSG00000198933.9	genus.Roseburia.id.2012	0.0289388462434863	5.35621212967676e-05	17	TBKBP1	Transverse	NA
ENSG00000228782.7	genus.Roseburia.id.2012	0.0140570093501451	0.000138276478443479	17	MRPL45P2	Transverse	NA
ENSG00000264538.6	genus.Roseburia.id.2012	0.0100402017539428	1.74409836684072e-05	17	SUZ12P1	Transverse	NA
ENSG00000261770.1	genus.Roseburia.id.2012	0.00430779641714585	0.000196721370712074	19	CTC-459F4.1	Transverse	NA
ENSG00000276846.1	genus.Roseburia.id.2012	0.0163308391684281	2.31914759592819e-05	19	CTD-3220F14.3	Transverse	NA
ENSG00000109180.14	genus.Roseburia.id.2012	0.0223148842935243	0.000423854137245046	4	OCIAD1	Transverse	NA
ENSG00000170509.11	genus.Roseburia.id.2012	0.022445088083506	0.000530979059245105	4	HSD17B13	Transverse	NA
ENSG00000112232.8	genus.Roseburia.id.2012	0.0138261500115894	5.32796395997247e-05	6	KHDRBS2	Transverse	NA
ENSG00000124641.15	genus.Roseburia.id.2012	0.0304139901707604	0.000546861997816954	6	MED20	Transverse	NA
ENSG00000186470.13	genus.Roseburia.id.2012	0.00581956976207849	8.89706772981337e-10	6	BTN3A2	Transverse	NA
ENSG00000203875.10	genus.Roseburia.id.2012	0.00527562961686368	9.26409272417116e-05	6	SNHG5	Transverse	NA
ENSG00000204257.14	genus.Roseburia.id.2012	0.0216554377732823	0.000244487465689523	6	HLA-DMA	Transverse	NA
ENSG00000204308.7	genus.Roseburia.id.2012	0.0176789142399599	1.46687878019334e-05	6	RNF5	Transverse	NA
ENSG00000204338.8	genus.Roseburia.id.2012	0.00853148334673397	1.42196630780632e-09	6	CYP21A1P	Transverse	NA
ENSG00000204536.13	genus.Roseburia.id.2012	0.0128624781797935	2.09868897557178e-06	6	CCHCR1	Transverse	NA
ENSG00000204632.11	genus.Roseburia.id.2012	0.0101812305486729	0.000272298124712118	6	HLA-G	Transverse	NA
ENSG00000204644.9	genus.Roseburia.id.2012	0.00448289365977014	3.02417060641443e-11	6	ZFP57	Transverse	NA
ENSG00000206341.7	genus.Roseburia.id.2012	0.0102325652104927	3.95992107411854e-06	6	HLA-H	Transverse	NA
ENSG00000219392.1	genus.Roseburia.id.2012	0.0180361937051067	0.000244413544093038	6	ZNF602P	Transverse	NA
ENSG00000230795.3	genus.Roseburia.id.2012	0.00733091127079323	8.42321780634968e-08	6	HLA-K	Transverse	NA
ENSG00000239257.1	genus.Roseburia.id.2012	0.0124250804830695	2.08050709343486e-06	6	RPL23AP1	Transverse	NA
ENSG00000244731.7	genus.Roseburia.id.2012	0.00740802059617619	5.52966241011144e-08	6	C4A	Transverse	NA
ENSG00000280107.1	genus.Roseburia.id.2012	0.00703479009993412	2.95587322658774e-08	6	AL022393.9	Transverse	NA
ENSG00000281831.1	genus.Roseburia.id.2012	0.00503229778432953	1.20812463335599e-08	6	HCP5B	Transverse	NA
ENSG00000173295.7	genus.Roseburia.id.2012	0.00800066967006508	0.000268430455276766	8	FAM86B3P	Transverse	NA
ENSG00000233609.3	genus.Roseburia.id.2012	0.0106979529055248	0.000288142486860202	8	RPL10P19	Transverse	NA
ENSG00000269918.1	genus.Roseburia.id.2012	0.0124163030186712	2.51290214370266e-06	8	AF131215.9	Transverse	NA
ENSG00000167800.9	genus.Roseburia.id.2012	0.0201878261669335	0.000361022231179309	11	TBX10	Transverse	NA
ENSG00000172932.14	genus.Roseburia.id.2012	0.0421644300476572	3.44705049434197e-05	11	ANKRD13D	Transverse	NA
ENSG00000003056.7	genus.Roseburia.id.2012	0.0146076143919005	9.85060205234119e-08	12	M6PR	Transverse	NA
ENSG00000010626.14	genus.Roseburia.id.2012	0.00316381947721948	9.97296186989141e-06	12	LRRC23	Transverse	NA
ENSG00000111671.9	genus.Roseburia.id.2012	0.00261744600650614	1.4645474472782e-06	12	SPSB2	Transverse	NA
ENSG00000111678.10	genus.Roseburia.id.2012	0.00492762766166278	9.61899308065814e-06	12	C12orf57	Transverse	NA
ENSG00000214776.10	genus.Roseburia.id.2012	0.00121195597304151	2.36093606047974e-12	12	RP11-726G1.1	Transverse	NA
ENSG00000256069.7	genus.Roseburia.id.2012	0.00160445866261858	1.39308216359493e-48	12	A2MP1	Transverse	NA
ENSG00000278635.1	genus.Roseburia.id.2012	0.00325127690869143	4.20698430583302e-06	12	CTD-2318O12.1	Transverse	NA
ENSG00000100554.11	genus.Roseburia.id.2012	0.0201950637208675	8.58696554600307e-14	14	ATP6V1D	Transverse	NA
ENSG00000126215.13	genus.Roseburia.id.2012	0.0231742968319826	0.000163491082787505	14	XRCC3	Transverse	NA
ENSG00000258708.1	genus.Roseburia.id.2012	0.0184193119814813	0.000192820587838684	14	SLC25A21-AS1	Transverse	NA
ENSG00000259087.5	genus.Roseburia.id.2012	0.022533544802663	1.31390192531337e-05	14	RP11-356O9.2	Transverse	NA
ENSG00000125166.12	genus.Roseburia.id.2012	0.0482610968445278	0.000215737060707605	16	GOT2	Transverse	NA
ENSG00000231259.4	genus.Roseburia.id.2012	0.00719590888129538	4.69722080071685e-05	2	AC125232.1	Transverse	NA
ENSG00000082701.14	genus.Roseburia.id.2012	0.0327823027929304	2.60614340134831e-05	3	GSK3B	Transverse	NA
ENSG00000145020.15	genus.Roseburia.id.2012	0.0140016636290586	0.00051568559500197	3	AMT	Transverse	NA
ENSG00000168291.12	genus.Roseburia.id.2012	0.0347329567864689	0.000112141673500555	3	PDHB	Transverse	NA
ENSG00000173540.12	genus.Roseburia.id.2012	0.026858331388181	0.000313598940915552	3	GMPPB	Transverse	NA
ENSG00000178467.17	genus.Roseburia.id.2012	0.0295009493241549	0.000569091450740731	3	P4HTM	Transverse	NA
ENSG00000186792.16	genus.Roseburia.id.2012	0.0104967160400221	0.000112884563172715	3	HYAL3	Transverse	NA
ENSG00000198218.10	genus.Roseburia.id.2012	0.0166287552802829	4.73428023145005e-06	3	QRICH1	Transverse	NA
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	Atrial_fibrillation
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	Intelligence
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	FVC
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	FEV1
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	N92 Excessive, frequent and irregular menstruation
ENSG00000184616.8	genus.Roseburia.id.2012	0.0175783143064264	0.00013109506998458	7	SPDYE12P	Transverse	T51 Toxic effect of alcohol
ENSG00000196275.13	genus.Roseburia.id.2012	0.013768721305214	0.000107930306904073	7	GTF2IRD2	Transverse	NA
ENSG00000241350.1	genus.Roseburia.id.2012	0.0101466838188852	1.26138488510994e-05	7	PMS2P11	Transverse	NA
ENSG00000263001.5	genus.Roseburia.id.2012	0.0299213133295735	7.23279773848714e-05	7	GTF2I	Transverse	NA
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	Atrial_fibrillation
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	Intelligence
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	FVC
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	FEV1
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	N92 Excessive, frequent and irregular menstruation
ENSG00000277072.4	genus.Roseburia.id.2012	0.0231454585160698	0.000121039898660123	7	STAG3L2	Transverse	T51 Toxic effect of alcohol
ENSG00000280828.1	genus.Roseburia.id.2012	0.0117869586540614	0.000171003974444369	7	RP11-274B21.1	Transverse	NA
ENSG00000156042.17	genus.Akkermansia.id.4037	0.0148241133133333	0.000295879076973396	10	CFAP70	Transverse	NA
ENSG00000272599.2	genus.Akkermansia.id.4037	0.0223422500006012	0.000202201794403765	10	RP11-152N13.16	Transverse	NA
ENSG00000203706.8	genus.Akkermansia.id.4037	0.0504986707951411	9.15802378025934e-05	1	SERTAD4-AS1	Transverse	NA
ENSG00000234741.7	genus.Akkermansia.id.4037	0.0329814557187525	1.11789702811281e-05	1	GAS5	Transverse	NA
ENSG00000272491.1	genus.Akkermansia.id.4037	0.0172782094692233	4.29487538406634e-05	1	RP5-1024N4.4	Transverse	NA
ENSG00000120071.13	genus.Akkermansia.id.4037	0.0132332788773566	1.51860669596904e-05	17	KANSL1	Transverse	NA
ENSG00000154898.15	genus.Akkermansia.id.4037	0.0193479049402247	0.000473686981412275	17	CCDC144CP	Transverse	NA
ENSG00000189423.11	genus.Akkermansia.id.4037	0.0301580568775806	0.000329153839849207	17	USP32P3	Transverse	NA
ENSG00000100036.12	genus.Akkermansia.id.4037	0.0211126272866769	0.000288862355475085	22	SLC35E4	Transverse	NA
ENSG00000184792.15	genus.Akkermansia.id.4037	0.0198440371786642	0.000291862088473368	22	OSBP2	Transverse	NA
ENSG00000184949.15	genus.Akkermansia.id.4037	0.0325183915714903	1.72053738295033e-05	22	FAM227A	Transverse	NA
ENSG00000228274.3	genus.Akkermansia.id.4037	0.0270775790734096	0.000294440180323956	22	RP3-508I15.9	Transverse	NA
ENSG00000273076.1	genus.Akkermansia.id.4037	0.0199996982237587	9.19364602907082e-05	22	RP3-508I15.22	Transverse	NA
ENSG00000109180.14	genus.Akkermansia.id.4037	0.0273559069953481	9.02686330697289e-05	4	OCIAD1	Transverse	NA
ENSG00000174720.15	genus.Akkermansia.id.4037	0.0398578632227989	0.000212340355265252	4	LARP7	Transverse	NA
ENSG00000186470.13	genus.Akkermansia.id.4037	0.00697126380940573	1.56312266995373e-05	6	BTN3A2	Transverse	NA
ENSG00000187987.9	genus.Akkermansia.id.4037	0.0174607252305968	0.000242299715747315	6	ZSCAN23	Transverse	NA
ENSG00000197062.11	genus.Akkermansia.id.4037	0.0198539522508088	4.10095941379098e-09	6	ZSCAN26	Transverse	NA
ENSG00000216901.1	genus.Akkermansia.id.4037	0.00828718062730759	6.8218631609375e-08	6	ZNF603P	Transverse	NA
ENSG00000231074.8	genus.Akkermansia.id.4037	0.0288459699381111	0.000307387911714369	6	HCG18	Transverse	NA
ENSG00000235109.7	genus.Akkermansia.id.4037	0.0098562261377935	5.15748856567682e-08	6	ZSCAN31	Transverse	NA
ENSG00000173295.7	genus.Akkermansia.id.4037	0.00976378595501274	1.90803228338105e-06	8	FAM86B3P	Transverse	NA
ENSG00000233609.3	genus.Akkermansia.id.4037	0.0129947183537765	1.02814124272085e-07	8	RPL10P19	Transverse	NA
ENSG00000253981.5	genus.Akkermansia.id.4037	0.0122627269421873	8.50032412488775e-06	8	ALG1L13P	Transverse	NA
ENSG00000269918.1	genus.Akkermansia.id.4037	0.0151095753847602	1.37431414874822e-09	8	AF131215.9	Transverse	NA
ENSG00000003056.7	genus.Akkermansia.id.4037	0.0180559495145661	1.03942594451478e-10	12	M6PR	Transverse	NA
ENSG00000010626.14	genus.Akkermansia.id.4037	0.003882734952503	7.45278963640819e-29	12	LRRC23	Transverse	NA
ENSG00000111676.14	genus.Akkermansia.id.4037	0.0193915185283589	4.11124590489126e-14	12	ATN1	Transverse	NA
ENSG00000111678.10	genus.Akkermansia.id.4037	0.00604567973863981	1.14507647698612e-28	12	C12orf57	Transverse	NA
ENSG00000139197.10	genus.Akkermansia.id.4037	0.00373049068950224	9.36501681654453e-06	12	PEX5	Transverse	NA
ENSG00000173262.11	genus.Akkermansia.id.4037	0.0077174014246866	0.000514038840438893	12	SLC2A14	Transverse	NA
ENSG00000175899.14	genus.Akkermansia.id.4037	0.00789698723772834	9.03252160976759e-06	12	A2M	Transverse	NA
ENSG00000214776.10	genus.Akkermansia.id.4037	0.00148533812227448	7.61336753337251e-39	12	RP11-726G1.1	Transverse	NA
ENSG00000214826.5	genus.Akkermansia.id.4037	0.0075820572048353	9.44570259131855e-05	12	DDX12P	Transverse	NA
ENSG00000256594.7	genus.Akkermansia.id.4037	0.00588493541853632	8.83297123475505e-10	12	RP11-705C15.2	Transverse	NA
ENSG00000100731.15	genus.Akkermansia.id.4037	0.0433398790790649	0.000544606000585483	14	PCNX1	Transverse	NA
ENSG00000157315.4	genus.Akkermansia.id.4037	0.0222690964635886	0.000544729194798223	16	TMED6	Transverse	NA
ENSG00000167216.16	genus.Akkermansia.id.4037	0.0286449947796354	0.000453903427702514	18	KATNAL2	Transverse	NA
ENSG00000078814.15	genus.Akkermansia.id.4037	0.0194065207106623	1.02745905623537e-10	20	MYH7B	Transverse	NA
ENSG00000101460.12	genus.Akkermansia.id.4037	0.0224639600761986	7.00796903883353e-07	20	MAP1LC3A	Transverse	NA
ENSG00000077380.15	genus.Akkermansia.id.4037	0.0365686458552077	2.35281159790169e-05	2	DYNC1I2	Transverse	NA
ENSG00000178295.14	genus.Akkermansia.id.4037	0.0365431138560866	0.000158558392971833	2	GEN1	Transverse	NA
ENSG00000250565.6	genus.Akkermansia.id.4037	0.0209031400275244	0.000404884674321775	2	ATP6V1E2	Transverse	NA
ENSG00000180376.16	genus.Akkermansia.id.4037	0.0327352845951355	0.000481707664554888	3	CCDC66	Transverse	NA
ENSG00000186446.11	genus.Akkermansia.id.4037	0.0410151858319927	9.77605488047127e-05	3	ZNF501	Transverse	NA
ENSG00000196653.11	genus.Akkermansia.id.4037	0.0155258254628356	1.84984344515181e-05	3	ZNF502	Transverse	NA
ENSG00000152348.15	genus.Akkermansia.id.4037	0.00958518487488534	0.00018969272841289	5	ATG10	Transverse	NA
ENSG00000186468.12	genus.Akkermansia.id.4037	0.0173520514391341	0.000310134928042454	5	RPS23	Transverse	NA
ENSG00000133597.10	genus.Akkermansia.id.4037	0.0657910997645981	0.000172791995210118	7	ADCK2	Transverse	NA
ENSG00000177683.13	genus.Akkermansia.id.4037	0.0191376087505504	0.000299789242918414	7	THAP5	Transverse	NA
ENSG00000205763.13	genus.Akkermansia.id.4037	0.0347515990706853	0.000190376722630238	7	RP9P	Transverse	NA
ENSG00000138326.18	genus..Eubacteriumventriosumgroup.id.11341	0.0477940492340913	4.292725291362e-05	10	RPS24	Transverse	NA
ENSG00000148719.14	genus..Eubacteriumventriosumgroup.id.11341	0.0456018404054907	0.000507798749242769	10	DNAJB12	Transverse	NA
ENSG00000277879.1	genus..Eubacteriumventriosumgroup.id.11341	0.0193024812014262	0.000157785835104858	10	RP11-129M16.4	Transverse	NA
ENSG00000143622.10	genus..Eubacteriumventriosumgroup.id.11341	0.0211630081852913	0.000427441906352781	1	RIT1	Transverse	NA
ENSG00000160766.14	genus..Eubacteriumventriosumgroup.id.11341	0.0154612923935688	4.05160302279506e-08	1	GBAP1	Transverse	NA
ENSG00000174606.13	genus..Eubacteriumventriosumgroup.id.11341	0.0209889843090944	0.000212724103991492	1	ANGEL2	Transverse	NA
ENSG00000102595.19	genus..Eubacteriumventriosumgroup.id.11341	0.0195574620180504	2.53531745191721e-06	13	UGGT2	Transverse	NA
